"Year","avgb","source"
"2011",21103.4823714763,"original"
"2011",28710.775205197,"original"
"2011",22447.140015278,"original"
"2011",35537.8735462958,"original"
"2011",27548.0247446495,"original"
"2011",23903.2184188903,"original"
"2011",22114.6789379878,"original"
"2011",22174.7810677403,"original"
"2011",22650.3733896586,"original"
"2011",33131.6003305822,"original"
"2011",25599.5424208393,"original"
"2011",24308.4040595484,"original"
"2011",21058.4815779027,"original"
"2011",22131.6662991959,"original"
"2011",26572.3928048191,"original"
"2011",20016.4355547076,"original"
"2011",24945.1784038196,"original"
"2011",27790.9203355953,"original"
"2011",22818.3758564283,"original"
"2011",28946.8964130206,"original"
"2011",18825.7272623146,"original"
"2011",29170.2710082829,"original"
"2011",22492.129107975,"original"
"2011",17677.5049225807,"original"
"2011",33023.0263965348,"original"
"2011",24241.5057435431,"original"
"2011",28308.5200335087,"original"
"2011",30702.9533109308,"original"
"2011",21549.0091747918,"original"
"2011",24395.3564934206,"original"
"2011",21493.2578200841,"original"
"2011",22358.7520941406,"original"
"2011",24423.4439892657,"original"
"2011",32884.5739336407,"original"
"2011",25608.3046102929,"original"
"2011",23868.5984943759,"original"
"2011",22672.8167880668,"original"
"2011",23370.6530997776,"original"
"2011",19800.7105969707,"original"
"2011",19678.1814929616,"original"
"2011",17614.1256878266,"original"
"2011",24243.024181061,"original"
"2011",25487.8583339466,"original"
"2011",23377.1504525043,"original"
"2011",25637.8033114516,"original"
"2011",23105.3901328512,"original"
"2011",18950.2222135103,"original"
"2011",20164.6986502677,"original"
"2011",23811.2778093495,"original"
"2011",19971.7869459791,"original"
"2011",23068.3306960352,"original"
"2011",32042.1242403255,"original"
"2011",25333.4797045787,"original"
"2011",24620.0424961111,"original"
"2011",21973.8564087003,"original"
"2011",20379.4496956426,"original"
"2011",22029.3347648488,"original"
"2011",24566.8162390415,"original"
"2011",22124.669487846,"original"
"2011",24137.2117372848,"original"
"2011",23080.8054882303,"original"
"2011",23712.3729442228,"original"
"2011",20182.1332219174,"original"
"2011",21774.7184099875,"original"
"2011",23108.5642962946,"original"
"2011",26860.593719755,"original"
"2011",28396.4968892905,"original"
"2011",28203.0434165284,"original"
"2011",21584.916946568,"original"
"2011",20678.6962061615,"original"
"2011",29837.9394615163,"original"
"2011",25669.7864997306,"original"
"2011",24978.7884502347,"original"
"2011",26159.1825345038,"original"
"2011",27025.3843031109,"original"
"2011",26473.928824034,"original"
"2011",19078.5955125463,"original"
"2011",26266.9171667202,"original"
"2011",21890.6468876672,"original"
"2011",19437.8463050156,"original"
"2011",23582.4568674871,"original"
"2011",24102.9177767065,"original"
"2011",23734.7213187827,"original"
"2011",32813.7344107299,"original"
"2011",22031.1834442964,"original"
"2011",29778.3665541015,"original"
"2011",26942.1570429098,"original"
"2011",28239.5893063024,"original"
"2011",22049.9318393339,"original"
"2011",18893.8254337021,"original"
"2011",22010.3705238917,"original"
"2011",25579.2504099708,"original"
"2011",19656.2255054134,"original"
"2011",30406.3558761946,"original"
"2011",24913.0824284863,"original"
"2011",25462.6971007096,"original"
"2011",19338.0315105183,"original"
"2011",22424.4946482401,"original"
"2011",29187.9663497173,"original"
"2011",21452.7343878588,"original"
"2011",20024.2384121066,"original"
"2011",21803.2274666586,"original"
"2011",28830.8476731117,"original"
"2011",22511.1655147314,"original"
"2011",22765.1390465539,"original"
"2011",24257.9100690832,"original"
"2011",20634.3097153258,"original"
"2011",22900.3357953933,"original"
"2011",19003.3258273929,"original"
"2011",20840.0997506626,"original"
"2011",26815.3201108813,"original"
"2011",26353.3668698042,"original"
"2011",18444.9971746158,"original"
"2011",25974.8251343123,"original"
"2011",22974.8122907056,"original"
"2011",23837.3864717024,"original"
"2011",25213.4741775882,"original"
"2011",23161.6705329835,"original"
"2011",24768.0084461102,"original"
"2011",23768.5897246555,"original"
"2011",33534.67842679,"original"
"2011",23809.6822251016,"original"
"2011",21608.5031139888,"original"
"2011",27202.8317626335,"original"
"2011",26459.1800897419,"original"
"2011",24305.4145495949,"original"
"2011",21472.586153038,"original"
"2011",28616.3865184204,"original"
"2011",26523.5836761001,"original"
"2011",23635.6415918001,"original"
"2011",27592.810762631,"original"
"2011",19679.4960820333,"original"
"2011",16919.7738608513,"original"
"2011",21140.9243618642,"original"
"2011",26053.5045818614,"original"
"2011",19303.8884771187,"original"
"2011",25320.0356533843,"original"
"2011",28124.8831499925,"original"
"2011",23649.354144949,"original"
"2011",26082.5290710455,"original"
"2011",18834.1163807143,"original"
"2011",19747.9632161472,"original"
"2011",25291.2075422754,"original"
"2011",29635.0481573294,"original"
"2011",22466.398369234,"original"
"2011",24363.9085080566,"original"
"2011",21208.4692393255,"original"
"2011",22905.1053614164,"original"
"2011",20156.2077574566,"original"
"2011",22815.5751190113,"original"
"2011",21368.3110878136,"original"
"2011",18895.3070757129,"original"
"2011",20795.4571615413,"original"
"2011",24251.2259594499,"original"
"2011",20137.8524633152,"original"
"2011",23446.6914929754,"original"
"2011",23652.5799428676,"original"
"2011",24419.1345574587,"original"
"2011",23711.4240894962,"original"
"2011",23904.5810429117,"original"
"2011",25983.7750084754,"original"
"2011",20872.0466110457,"original"
"2011",19347.5015517595,"original"
"2011",18902.6436062067,"original"
"2011",26443.1370744445,"original"
"2011",26210.0328313485,"original"
"2011",25120.0951587173,"original"
"2011",21782.3908529422,"original"
"2011",19993.6597593932,"original"
"2011",26729.0368986731,"original"
"2011",20265.3523933472,"original"
"2011",20313.2261129709,"original"
"2011",22585.7914326526,"original"
"2011",16933.2891097372,"original"
"2011",19910.6409914729,"original"
"2011",21763.2210455239,"original"
"2011",30234.0403808716,"original"
"2011",28695.6400458547,"original"
"2011",17901.6794681847,"original"
"2011",26122.0825350889,"original"
"2011",23563.9713227086,"original"
"2011",24874.9914847426,"original"
"2011",22798.7175284573,"original"
"2011",19463.0527947043,"original"
"2011",17499.2791665459,"original"
"2011",21429.6693156838,"original"
"2011",24261.9727737993,"original"
"2011",28355.2158954809,"original"
"2011",34418.8904463118,"original"
"2011",23052.0923647707,"original"
"2011",22953.0261338241,"original"
"2011",25827.4229052697,"original"
"2011",32339.3057001103,"original"
"2011",22801.3234161783,"original"
"2011",22344.8201082499,"original"
"2011",25388.2449920691,"original"
"2011",25353.7391101904,"original"
"2011",23963.634941351,"original"
"2011",26212.7401776158,"original"
"2011",24473.0043734533,"original"
"2011",31985.725466958,"original"
"2011",19597.6957999514,"original"
"2011",30178.8332105602,"original"
"2011",22531.8185904887,"original"
"2011",27688.5263306078,"original"
"2011",19631.4376649917,"original"
"2011",22964.9791843729,"original"
"2011",23317.3930891157,"original"
"2011",19206.527161161,"original"
"2011",22907.0001054049,"original"
"2011",18633.8541735771,"original"
"2011",26339.4167991913,"original"
"2011",24080.4862109977,"original"
"2011",23587.8314959549,"original"
"2011",24829.3273069386,"original"
"2011",22492.3866076606,"original"
"2011",23413.0923116007,"original"
"2011",24842.1970075759,"original"
"2011",26723.9366614807,"original"
"2011",26711.4157541585,"original"
"2011",32171.982621455,"original"
"2011",24522.361634901,"original"
"2011",24178.4841965721,"original"
"2011",23518.872718677,"original"
"2011",23709.7272666659,"original"
"2011",21780.2099907194,"original"
"2011",25418.6261987784,"original"
"2011",25794.0841654076,"original"
"2011",26202.1150689057,"original"
"2011",24763.7414767258,"original"
"2011",30013.1535181245,"original"
"2011",22500.5159596171,"original"
"2011",21342.8800270999,"original"
"2011",35821.9079541669,"original"
"2011",29248.6879183695,"original"
"2011",26172.5614415535,"original"
"2011",26308.9667726628,"original"
"2011",19036.7293490225,"original"
"2011",19590.3288231108,"original"
"2011",23115.3112693052,"original"
"2011",31509.1226352011,"original"
"2011",17646.141584528,"original"
"2011",31186.3020675337,"original"
"2011",23521.2930711099,"original"
"2011",26478.713123914,"original"
"2011",27922.7686498589,"original"
"2011",21625.7869132476,"original"
"2011",20771.9840563566,"original"
"2011",22003.0147117453,"original"
"2011",24559.2283294551,"original"
"2011",29832.0828934514,"original"
"2011",20180.9458823651,"original"
"2011",20534.2496759495,"original"
"2011",24687.2433536968,"original"
"2011",21634.795989768,"original"
"2011",29687.0785262488,"original"
"2011",21836.2202390529,"original"
"2011",23054.9064584465,"original"
"2011",26600.5673182641,"original"
"2011",19300.1487101684,"original"
"2011",18599.900580079,"original"
"2011",28644.1676004276,"original"
"2011",26529.9477541598,"original"
"2011",18862.555580023,"original"
"2011",23829.9317703643,"original"
"2011",25343.9491226989,"original"
"2011",32185.15587143,"original"
"2011",22809.3826801216,"original"
"2011",27729.878085758,"original"
"2011",31482.3021557326,"original"
"2011",21016.3893763287,"original"
"2011",39105.4779725171,"original"
"2011",25463.6461275361,"original"
"2011",28100.8477851468,"original"
"2011",24613.9548037966,"original"
"2011",24064.7120240778,"original"
"2011",22567.440718596,"original"
"2011",22253.259390565,"original"
"2011",26680.1604841532,"original"
"2011",23785.6348466784,"original"
"2011",24143.7939975441,"original"
"2011",19041.5609720121,"original"
"2011",24650.6494382643,"original"
"2011",23434.2276817071,"original"
"2011",25663.740568147,"original"
"2011",28361.1152418705,"original"
"2011",23981.799693031,"original"
"2011",27799.5826227817,"original"
"2011",29953.1916892866,"original"
"2011",18017.308140667,"original"
"2011",23648.7710805019,"original"
"2011",17961.5565767036,"original"
"2011",22317.5851798962,"original"
"2011",21801.1982914386,"original"
"2011",23381.2649668984,"original"
"2011",26222.9130670334,"original"
"2011",22396.0009942932,"original"
"2011",35208.1096240089,"original"
"2011",20520.2898042541,"original"
"2011",32451.2772651855,"original"
"2011",28124.9183173635,"original"
"2011",24192.0987409077,"original"
"2011",27916.8206244156,"original"
"2011",20644.54261492,"original"
"2011",24265.6451526039,"original"
"2011",25728.8493024968,"original"
"2011",20094.1450629664,"original"
"2011",20391.0467217341,"original"
"2011",27977.1772743243,"original"
"2011",15524.4391865734,"original"
"2011",20344.7317546021,"original"
"2011",23131.8054405515,"original"
"2011",27296.2790569586,"original"
"2011",27215.1335967963,"original"
"2011",21598.0047517246,"original"
"2011",23242.1503390044,"original"
"2011",25060.4895940596,"original"
"2011",23122.4108358811,"original"
"2011",23979.5061847528,"original"
"2011",24071.7762991406,"original"
"2011",22206.982679649,"original"
"2011",18294.1295908041,"original"
"2011",22749.9428356346,"original"
"2011",32811.8541828175,"original"
"2011",16891.6047216617,"original"
"2011",21400.9362456184,"original"
"2011",21263.2498599151,"original"
"2011",26669.4935580145,"original"
"2011",21143.5978896958,"original"
"2011",24566.9697916977,"original"
"2011",25727.9180869003,"original"
"2011",20414.7941482542,"original"
"2011",22050.6124399445,"original"
"2011",19853.4526750451,"original"
"2011",22957.022563673,"original"
"2011",28700.2021314325,"original"
"2011",31556.5528834491,"original"
"2011",22219.1973087132,"original"
"2011",15570.4483219496,"original"
"2011",20288.5938538966,"original"
"2011",19126.3502606429,"original"
"2011",29711.3522530919,"original"
"2011",20963.3850900458,"original"
"2011",26183.8809684927,"original"
"2011",19738.617137356,"original"
"2011",21490.6912530823,"original"
"2011",24520.3631202461,"original"
"2011",27938.6978030633,"original"
"2011",19662.8045559617,"original"
"2011",25686.5404295036,"original"
"2011",27584.2487970749,"original"
"2011",27565.3170455027,"original"
"2011",25838.3474637874,"original"
"2011",19313.1257506275,"original"
"2011",27823.9696026414,"original"
"2011",26802.9031231209,"original"
"2011",27269.4436162358,"original"
"2011",29654.0899993715,"original"
"2011",22421.5886938914,"original"
"2011",18700.9490440107,"original"
"2011",27433.8946487494,"original"
"2011",21756.7797443606,"original"
"2011",22507.1817000119,"original"
"2011",33830.0269867441,"original"
"2011",17625.3723521286,"original"
"2011",25720.9327064139,"original"
"2011",28172.3096822654,"original"
"2011",21372.395868337,"original"
"2011",23031.7878457932,"original"
"2011",18893.1664328277,"original"
"2011",19531.3974251637,"original"
"2011",26478.755901757,"original"
"2011",21997.1307387881,"original"
"2011",28027.2247156554,"original"
"2011",26023.8431756766,"original"
"2011",26363.4300591943,"original"
"2011",20378.679652968,"original"
"2011",28698.5389922815,"original"
"2011",23521.2486577646,"original"
"2011",24522.8221481109,"original"
"2011",20048.6597127698,"original"
"2011",28359.9944893326,"original"
"2011",24637.8392825481,"original"
"2011",23220.690870753,"original"
"2011",31784.9836976916,"original"
"2011",22506.6745712622,"original"
"2011",27344.7223857761,"original"
"2011",24643.9921880508,"original"
"2011",23278.4260277929,"original"
"2011",22154.7474685917,"original"
"2011",27955.001873672,"original"
"2011",23025.0017041407,"original"
"2011",26134.590527077,"original"
"2011",24049.8504620396,"original"
"2011",26566.7811875056,"original"
"2011",17688.0508274306,"original"
"2011",24485.7791153983,"original"
"2011",19051.0380360557,"original"
"2011",17436.1973654254,"original"
"2011",28259.2473294936,"original"
"2011",26676.4757921968,"original"
"2011",21514.3788559748,"original"
"2011",15572.2293951592,"original"
"2011",25957.8849638086,"original"
"2011",21152.8848019641,"original"
"2011",31843.1430336584,"original"
"2011",21105.1386203426,"original"
"2011",25508.4886994377,"original"
"2011",21268.1445754741,"original"
"2011",17307.8230992346,"original"
"2011",24933.6736204493,"original"
"2011",26259.7137102424,"original"
"2011",23080.1896276503,"original"
"2011",25748.5411359431,"original"
"2011",18352.6351401176,"original"
"2011",23080.2145438817,"original"
"2011",19229.0772928099,"original"
"2011",21026.2970932824,"original"
"2011",24365.4779054482,"original"
"2011",26226.2140361888,"original"
"2011",21627.2933638665,"original"
"2011",26260.6794229605,"original"
"2011",20603.4246858815,"original"
"2011",26767.628057645,"original"
"2011",21919.8217906041,"original"
"2011",19453.1809272912,"original"
"2011",26128.9203034376,"original"
"2011",16576.8744219207,"original"
"2011",26632.8553632935,"original"
"2011",24220.9728208666,"original"
"2011",29386.7930447188,"original"
"2011",22528.9903847609,"original"
"2011",19915.1372304203,"original"
"2011",23375.2114627476,"original"
"2011",21723.1578891159,"original"
"2011",28049.9872543861,"original"
"2011",15491.4317642259,"original"
"2011",21806.654928457,"original"
"2011",23326.240103114,"original"
"2011",22489.6457861574,"original"
"2011",21629.6748925735,"original"
"2011",27474.2318262581,"original"
"2011",34139.9751191683,"original"
"2011",24371.8874352798,"original"
"2011",32177.20573711,"original"
"2011",20107.6328268591,"original"
"2011",20389.5877334383,"original"
"2011",24764.8692688685,"original"
"2011",24858.9296794788,"original"
"2011",22332.2138571298,"original"
"2011",30859.7762777654,"original"
"2011",20017.8804551189,"original"
"2011",23276.5530841986,"original"
"2011",22935.1240478423,"original"
"2011",22903.2430110955,"original"
"2011",22241.5111988935,"original"
"2011",21749.718173313,"original"
"2011",22662.7978787561,"original"
"2011",21934.3949900231,"original"
"2011",23542.4629511471,"original"
"2011",29738.3819493063,"original"
"2011",17010.6638097598,"original"
"2011",23442.9020028379,"original"
"2011",22508.1018564141,"original"
"2011",24063.4711539044,"original"
"2011",24544.9116032947,"original"
"2011",22295.4626982693,"original"
"2011",22642.0023240587,"original"
"2011",24602.3792478583,"original"
"2011",21914.0790703748,"original"
"2011",22929.2848769732,"original"
"2011",30766.8814295694,"original"
"2011",20027.9858708593,"original"
"2011",25154.977937529,"original"
"2011",20379.0675472814,"original"
"2011",25433.8930202759,"original"
"2011",20580.0791921751,"original"
"2011",24407.643252096,"original"
"2011",22543.7087997686,"original"
"2011",28406.2916424593,"original"
"2011",16433.9340485728,"original"
"2011",24589.3591332468,"original"
"2011",23200.5959732795,"original"
"2011",23443.1203154125,"original"
"2011",27405.8275151289,"original"
"2011",24632.1726344086,"original"
"2011",27777.9565931863,"original"
"2011",23773.5779483731,"original"
"2011",22893.9584304248,"original"
"2011",23619.8697448929,"original"
"2011",23339.2686487381,"original"
"2011",31773.4169237221,"original"
"2011",16786.0647837257,"original"
"2011",23946.5634512296,"original"
"2011",27636.028334258,"original"
"2011",19583.4574838091,"original"
"2011",23348.4522798561,"original"
"2011",25300.8500101984,"original"
"2011",19769.6434088618,"original"
"2011",24883.270175735,"original"
"2011",24175.323160899,"original"
"2011",24431.1854582041,"original"
"2011",23311.8982280493,"original"
"2011",18902.9604324418,"original"
"2011",19756.5541244411,"original"
"2011",26490.040957408,"original"
"2011",24775.4899317626,"original"
"2011",29183.8638565809,"original"
"2011",18957.9940753709,"original"
"2011",23557.8459525233,"original"
"2011",21737.3250479139,"original"
"2011",24647.25690415,"original"
"2011",25307.043332067,"original"
"2011",37407.9553202713,"original"
"2011",22800.2629541533,"original"
"2011",19027.410262,"original"
"2011",27591.6580759385,"original"
"2011",24877.6165420298,"original"
"2011",23321.4106404662,"original"
"2011",20737.4721640231,"original"
"2011",22940.4419578453,"original"
"2011",32075.580787198,"original"
"2011",26100.2137625653,"original"
"2011",15990.7172013082,"original"
"2011",23232.766063739,"original"
"2011",24309.5300052956,"original"
"2011",27249.9768446895,"original"
"2011",23736.5312709093,"original"
"2011",29706.8975455953,"original"
"2011",24200.7865395353,"original"
"2011",29462.3859756731,"original"
"2011",27362.4200052642,"original"
"2011",25712.7667765857,"original"
"2011",20031.6553553352,"original"
"2011",20904.4779543145,"original"
"2011",19184.43796684,"original"
"2011",25540.3652373551,"original"
"2011",27228.0312794037,"original"
"2011",25525.5466097968,"original"
"2011",22593.2863476219,"original"
"2011",13678.3900502932,"original"
"2011",29481.3625422651,"original"
"2011",30629.9081303575,"original"
"2011",22876.5485563113,"original"
"2011",14902.9542993001,"original"
"2011",24865.4498406593,"original"
"2011",21159.7633838371,"original"
"2011",24859.3192241231,"original"
"2011",22345.5543959446,"original"
"2011",20416.0099413473,"original"
"2011",26751.928330746,"original"
"2011",24643.0682121566,"original"
"2011",23783.6732189843,"original"
"2011",26458.0359031013,"original"
"2011",26083.2769183898,"original"
"2011",21365.340065644,"original"
"2011",21750.6281710104,"original"
"2011",23261.2450180255,"original"
"2011",26918.0527704244,"original"
"2011",21618.056469003,"original"
"2011",21107.7468265895,"original"
"2011",21335.5553726297,"original"
"2011",24722.1769581845,"original"
"2011",25044.8726535387,"original"
"2011",21808.0736135066,"original"
"2011",30371.3580629243,"original"
"2011",26392.5647339909,"original"
"2011",22377.376509489,"original"
"2011",21860.3818060365,"original"
"2011",27062.6671717592,"original"
"2011",20910.4077106852,"original"
"2011",33517.8810814259,"original"
"2011",22243.8237287113,"original"
"2011",30976.2261064583,"original"
"2011",24605.2058902032,"original"
"2011",22628.9158604606,"original"
"2011",25642.0294757432,"original"
"2011",19622.0655788184,"original"
"2011",23261.4170647794,"original"
"2011",20618.8326771285,"original"
"2011",22683.7342671483,"original"
"2011",20439.8390320941,"original"
"2011",22213.0565324995,"original"
"2011",22796.8485075298,"original"
"2011",17603.2754667219,"original"
"2011",21967.8966239864,"original"
"2011",25251.5150638206,"original"
"2011",23725.4252308264,"original"
"2011",25427.5930438511,"original"
"2011",18158.562489853,"original"
"2011",28934.9204959524,"original"
"2011",25866.8972414906,"original"
"2011",32884.8182944707,"original"
"2011",19206.1100308259,"original"
"2011",25977.5140084474,"original"
"2011",22958.3600686158,"original"
"2011",20318.0419116681,"original"
"2011",30830.6582396588,"original"
"2011",28349.8365880247,"original"
"2011",20769.5354420596,"original"
"2011",18859.6090822057,"original"
"2011",26277.6974333294,"original"
"2011",29454.1786212992,"original"
"2011",27048.0037567525,"original"
"2011",20026.6245275709,"original"
"2011",22092.9873240431,"original"
"2011",21628.8558419346,"original"
"2011",30869.3236249158,"original"
"2011",22152.582886161,"original"
"2012",20824.8439489493,"original"
"2012",51412.3837965917,"original"
"2012",42957.5917379375,"original"
"2012",50035.6152978811,"original"
"2012",32631.0600387753,"original"
"2012",27789.5367482184,"original"
"2012",30185.0251511828,"original"
"2012",24510.759841911,"original"
"2012",47048.3234124,"original"
"2012",34275.3844806754,"original"
"2012",34515.2930991295,"original"
"2012",40798.3857199968,"original"
"2012",30655.3470168343,"original"
"2012",38393.832219915,"original"
"2012",31831.5960839208,"original"
"2012",36325.0549396758,"original"
"2012",36961.9856517325,"original"
"2012",25746.6750763361,"original"
"2012",36808.5056388205,"original"
"2012",32351.1603841732,"original"
"2012",36691.5470040873,"original"
"2012",19067.2096406041,"original"
"2012",24774.4717641488,"original"
"2012",25830.520671708,"original"
"2012",27468.9641832592,"original"
"2012",30188.9188259525,"original"
"2012",44102.2295929638,"original"
"2012",35118.0115157736,"original"
"2012",42771.4901474408,"original"
"2012",36740.3916704281,"original"
"2012",22319.2659462193,"original"
"2012",31980.9074822546,"original"
"2012",30423.5367156917,"original"
"2012",28447.973314229,"original"
"2012",30757.377672719,"original"
"2012",21039.6852368221,"original"
"2012",25057.0473072989,"original"
"2012",34121.146745194,"original"
"2012",52084.1643538055,"original"
"2012",30464.3209620435,"original"
"2012",36294.8118778848,"original"
"2012",26606.2647241208,"original"
"2012",31143.6954489793,"original"
"2012",31453.6352165993,"original"
"2012",24961.2327752401,"original"
"2012",34524.2185643759,"original"
"2012",28952.8595530314,"original"
"2012",35264.6456905892,"original"
"2012",38943.1186302136,"original"
"2012",40207.9359277388,"original"
"2012",44951.7536601734,"original"
"2012",39275.770786993,"original"
"2012",31679.7175572688,"original"
"2012",32091.7976518568,"original"
"2012",25538.680461908,"original"
"2012",23642.753392713,"original"
"2012",26260.1014306308,"original"
"2012",31197.419740318,"original"
"2012",45970.9275793832,"original"
"2012",44244.2190152903,"original"
"2012",50299.0238484348,"original"
"2012",35203.4937567258,"original"
"2012",24354.1280789984,"original"
"2012",32237.4324397347,"original"
"2012",25772.3352094817,"original"
"2012",33008.2485503631,"original"
"2012",31391.4183885944,"original"
"2012",52831.225581885,"original"
"2012",39639.7381271081,"original"
"2012",37900.8258298487,"original"
"2012",37915.8642205936,"original"
"2012",33142.4578137527,"original"
"2012",34740.7872942305,"original"
"2012",31964.4466763777,"original"
"2012",18300.2724618091,"original"
"2012",36405.7457199602,"original"
"2012",37164.9350369676,"original"
"2012",37507.340098359,"original"
"2012",30237.9938046494,"original"
"2012",39960.1507383972,"original"
"2012",29873.0248638883,"original"
"2012",20967.8031960598,"original"
"2012",40089.7065726114,"original"
"2012",29059.4466183693,"original"
"2012",24707.4654185952,"original"
"2012",45192.0934687177,"original"
"2012",29756.7644076725,"original"
"2012",40706.3055970675,"original"
"2012",33931.3642047336,"original"
"2012",37867.8143519489,"original"
"2012",28741.2900441899,"original"
"2012",22865.2767453088,"original"
"2012",28367.6796379551,"original"
"2012",37061.3746238886,"original"
"2012",46869.7386650796,"original"
"2012",35570.9080434058,"original"
"2012",49156.0911565284,"original"
"2012",19848.016233309,"original"
"2012",46865.1604582179,"original"
"2012",32048.0536697234,"original"
"2012",46009.5415428517,"original"
"2012",54842.5050783044,"original"
"2012",46016.7429073534,"original"
"2012",44300.6663302711,"original"
"2012",30505.8345281894,"original"
"2012",43520.0658072372,"original"
"2012",30918.1288004751,"original"
"2012",43722.2680386882,"original"
"2012",30498.0038976184,"original"
"2012",29216.136976603,"original"
"2012",40939.6425580983,"original"
"2012",33782.8516977052,"original"
"2012",35872.0802323639,"original"
"2012",25275.7743586535,"original"
"2012",23436.3327868445,"original"
"2012",37352.989392043,"original"
"2012",27300.6108827193,"original"
"2012",33889.1927136598,"original"
"2012",35910.8020525013,"original"
"2012",36443.985448429,"original"
"2012",25263.9768729908,"original"
"2012",43785.4211052302,"original"
"2012",32725.0143163295,"original"
"2012",32102.4941571101,"original"
"2012",27598.8163550864,"original"
"2012",57334.9313181691,"original"
"2012",32105.4911432991,"original"
"2012",40492.2885353118,"original"
"2012",49851.4309078028,"original"
"2012",30259.2028451718,"original"
"2012",34842.7372478874,"original"
"2012",28467.3864589546,"original"
"2012",39480.6428600173,"original"
"2012",38151.6910648041,"original"
"2012",45785.0083971948,"original"
"2012",29123.2957808249,"original"
"2012",32246.1066964864,"original"
"2012",43263.6626442197,"original"
"2012",55656.5449743627,"original"
"2012",39844.0823980417,"original"
"2012",44032.6417164954,"original"
"2012",33389.9696648664,"original"
"2012",39098.7671168963,"original"
"2012",40550.6292536725,"original"
"2012",23784.6097501122,"original"
"2012",31068.3987233534,"original"
"2012",36408.9388565751,"original"
"2012",33235.5486265484,"original"
"2012",23011.6624781944,"original"
"2012",33461.7667550242,"original"
"2012",32572.115477141,"original"
"2012",39081.3229789786,"original"
"2012",23905.9387673842,"original"
"2012",51799.7152916567,"original"
"2012",32293.2290620382,"original"
"2012",45243.5929130036,"original"
"2012",28976.4027983844,"original"
"2012",34020.4904930113,"original"
"2012",23657.7975551844,"original"
"2012",28868.823917261,"original"
"2012",30772.4016459647,"original"
"2012",43430.263859795,"original"
"2012",28012.8597138091,"original"
"2012",24214.3555910559,"original"
"2012",37416.9742785623,"original"
"2012",27305.2210181775,"original"
"2012",53870.5750023117,"original"
"2012",37754.0992461961,"original"
"2012",27150.8327990208,"original"
"2012",31008.589166159,"original"
"2012",38107.412935018,"original"
"2012",37932.1303904152,"original"
"2012",41182.4709414119,"original"
"2012",26103.995275285,"original"
"2012",27830.9136486148,"original"
"2012",32697.9502604399,"original"
"2012",27873.0078278998,"original"
"2012",39029.5675223397,"original"
"2012",33580.9303622062,"original"
"2012",30306.0196029925,"original"
"2012",36548.2805513037,"original"
"2012",25347.9516976101,"original"
"2012",36922.1922202534,"original"
"2012",30541.2804057284,"original"
"2012",37075.5803941275,"original"
"2012",35531.9278112956,"original"
"2012",26635.4069826,"original"
"2012",23456.2248134372,"original"
"2012",28453.2365955537,"original"
"2012",29780.0803484016,"original"
"2012",31408.2880162873,"original"
"2012",36591.331479286,"original"
"2012",39911.6097771112,"original"
"2012",37042.8378395958,"original"
"2012",28063.38963475,"original"
"2012",33917.6456216368,"original"
"2012",63126.4152091258,"original"
"2012",44726.3495333879,"original"
"2012",20690.7829950505,"original"
"2012",24992.889887276,"original"
"2012",23546.992473024,"original"
"2012",29047.9295708075,"original"
"2012",40430.3204567132,"original"
"2012",28433.4416860758,"original"
"2012",29908.3042392806,"original"
"2012",27064.3312940122,"original"
"2012",31407.0455967868,"original"
"2012",33921.0700099561,"original"
"2012",33138.0597481629,"original"
"2012",23412.5152281031,"original"
"2012",26381.2687142392,"original"
"2012",24706.1842599535,"original"
"2012",33687.4896087877,"original"
"2012",26552.5752146494,"original"
"2012",19981.7931753144,"original"
"2012",36372.6505162318,"original"
"2012",29587.7241860857,"original"
"2012",28608.2411394836,"original"
"2012",23098.5755992674,"original"
"2012",20850.8185099844,"original"
"2012",26222.7746965754,"original"
"2012",23879.7673265966,"original"
"2012",32402.6910715077,"original"
"2012",54699.8740996348,"original"
"2012",38328.0458785824,"original"
"2012",38576.0052050759,"original"
"2012",44148.2838509223,"original"
"2012",34708.7158154987,"original"
"2012",31677.3099682745,"original"
"2012",35224.5649696165,"original"
"2012",37828.2062912472,"original"
"2012",31368.7572834252,"original"
"2012",27541.7986731918,"original"
"2012",35487.7130620401,"original"
"2012",26042.4130818874,"original"
"2012",28291.4578501502,"original"
"2012",31236.1197440704,"original"
"2012",33432.8960785976,"original"
"2012",36827.0475977932,"original"
"2012",47754.1738331816,"original"
"2012",20241.7572172041,"original"
"2012",29314.2644454701,"original"
"2012",29988.8173588113,"original"
"2012",37035.7495190764,"original"
"2012",40767.1024044278,"original"
"2012",51169.8270097857,"original"
"2012",32356.194056883,"original"
"2012",26401.6923028141,"original"
"2012",26393.2209260387,"original"
"2012",30169.9965199829,"original"
"2012",31720.8666899296,"original"
"2012",29717.2304535844,"original"
"2012",46562.8816497859,"original"
"2012",23722.3421108591,"original"
"2012",35934.5387527876,"original"
"2012",32145.5686524126,"original"
"2012",65347.7934394147,"original"
"2012",44214.133528885,"original"
"2012",39710.6508027365,"original"
"2012",44672.0834081875,"original"
"2012",32373.0580670829,"original"
"2012",51919.8605044483,"original"
"2012",41300.9150748944,"original"
"2012",35106.9473254691,"original"
"2012",35420.8395026427,"original"
"2012",25186.2613260215,"original"
"2012",36253.7733812676,"original"
"2012",26239.0357660863,"original"
"2012",45257.3209563947,"original"
"2012",61986.0042519077,"original"
"2012",30980.8147878353,"original"
